ksource,keywords,knum,nsource,nnum,title,url
ENTERPRISE,애플,1,NAVER,1,"애플, 2년내 충전포트없는 폰 내놓는다",http://www.inews24.com/view/1227486
ENTERPRISE,애플,1,NAVER,2,"""지구촌 가장 비싼 기업""…아람코 몸값, 애플 제쳤다",http://news.mk.co.kr/newsRead.php?year=2019&no=1023279
ENTERPRISE,애플,1,NAVER,3,"“애플, 내년에 아이폰 5개 모델 내놓을 것”",http://www.zdnet.co.kr/ArticleView.asp?artice_id=20191206083938
ENTERPRISE,애플,1,NAVER,4,애플 · 나이키 · 바이오젠이 미국증시 이끌었다,http://www.choicenews.co.kr/news/articleView.html?idxno=66397
ENTERPRISE,애플,1,NAVER,5,"프리스비, 애플 신제품 '맥북프로 16형' 사전 예약 진행",http://www.itdaily.kr/news/articleView.html?idxno=98717
ENTERPRISE,애플,1,DAUM,1,"애플, 애플 뮤직 어워즈 수상 명단 발표..방탄은 'K팝 최다 스트...",http://v.media.daum.net/v/20191203160129609
ENTERPRISE,애플,1,DAUM,2,애플 이어폰단자 이어 충전포트도 없앤다,http://v.media.daum.net/v/20191206112321659
ENTERPRISE,애플,1,DAUM,3,코스피의 굴욕..애플에 시가총액 '역전',http://v.media.daum.net/v/20191205113613710
ENTERPRISE,애플,1,DAUM,4,"'애플의 심장' 조니 아이브, 애플 떠났다",http://v.media.daum.net/v/20191129084432934
ENTERPRISE,애플,1,DAUM,5,"애플, 2년내 충전포트없는 폰 내놓는다",http://v.media.daum.net/v/20191206082111273
ENTERPRISE,애플,1,Google,1,"삼성, 국내 폰 점유율 71% …애플은 하락세",https://www.zdnet.co.kr/view/?no=20191204113123
ENTERPRISE,애플,1,Google,2,"아람코, 애플 꺾고 세계서 가장 비싼 기업",https://biz.chosun.com/site/data/html_dir/2019/12/07/2019120700079.html
ENTERPRISE,애플,1,Google,3,"“애플, 내년에 아이폰 5개 모델 내놓을 것”",https://www.zdnet.co.kr/view/?no=20191206083938
ENTERPRISE,애플,1,Google,4,"아이폰도 1년에 두번 나오나…JP모건, 애플 전략 변화 예상",https://biz.chosun.com/site/data/html_dir/2019/12/03/2019120302075.html
ENTERPRISE,애플,1,Google,5,"애플, 2년내 충전포트없는 폰 내놓는다",http://www.inews24.com/view/1227486
